ID,Date,Consent,Team_Name,Selected_Language,Consent_Time_X_axis,Age_X_axis,Companionship_X_axis,Question_Time_X_axis,Consent_Time_Y_axis,Age_Y_axis,Companionship_Y_axis,Question_Time_Y_axis,StartTime,ClosingTime,Completed,TerminationType,LevelSEQ,Track_ID,Difficulty_Level,Track_StartTime,Track_ClosingTime,TrackTime,Mistake,Track_Completed,InterfaceMode_Time,InterfaceMode_Mode,Points_X,Points_Y,Points_Time,Points_Status
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,11,2,15:33:16:867,15:33:21:038,4170,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,11,2,15:33:26:110,15:34:37:766,71654,False,True,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,12,3,15:34:47:641,15:34:51:145,3503,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,12,3,15:34:56:617,15:36:19:267,82648,False,True,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,13,3,15:36:29:292,15:36:32:529,3236,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,13,3,15:36:37:884,15:39:18:879,160993,False,True,,,,,,
20250616-0047,,,,,,,,,,,,,,,,,,13,,,,,,,15:37:39:729,1,,,,
20250616-0047,,,,,,,,,,,,,,,,,,13,,,,,,,15:37:41:664,0,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,10,2,15:39:27:104,15:39:34:477,7373,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,3,0,15:39:41:451,15:40:08:494,27043,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,8,1,15:40:16:019,15:40:35:254,19235,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,9,1,15:40:41:994,15:42:17:908,95912,False,True,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,9,1,15:42:54:042,15:43:42:158,48114,False,True,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,9,1,15:43:52:517,15:44:28:420,35902,False,True,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,9,1,15:44:34:426,15:44:58:835,24407,False,True,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,9,1,15:45:22:691,15:45:32:884,10193,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,1,0,15:46:24:202,15:46:28:506,4303,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,2,0,15:46:35:213,15:46:37:249,2035,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,2,0,15:46:46:375,15:47:17:438,31064,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,2,0,15:47:29:317,15:47:57:912,28594,True,False,,,,,,
20250616-0047,20250616,True,CUG 47,0,15:22:56:633,10,1,15:23:28:800,15:23:15:369,10,1,15:23:28:800,15:22:56:633,15:50:45:030,True,0,123,2,0,15:48:03:251,15:50:34:985,151734,False,True,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,,,,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,4,0,15:55:11:594,15:55:12:061,467,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,4,0,15:55:17:900,15:55:24:524,6622,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,4,0,15:55:29:278,15:56:18:395,49115,False,True,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,9,1,15:56:26:285,15:57:26:663,60376,False,True,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:57:36:306,15:57:50:203,13897,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:57:55:540,15:58:00:763,5221,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:58:08:136,15:58:10:522,2385,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:58:15:895,15:58:19:398,3503,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:58:26:289,15:58:30:726,4437,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:58:36:950,15:58:48:543,11594,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:58:55:769,15:58:59:588,3820,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:59:08:514,15:59:21:244,12729,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:59:26:365,15:59:34:640,8274,True,False,,,,,,
20250616-0048,20250616,True,CUG 48,0,15:54:39:613,16,1,15:55:04:087,15:54:38:728,18,1,15:55:03:804,15:51:25:253,16:00:19:552,True,1,123,10,2,15:59:43:214,16:00:10:393,27177,False,True,,,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,,,,,,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,6,0,16:00:45:961,16:00:50:082,4120,True,False,,,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,6,0,16:00:55:303,16:01:17:676,22371,True,False,,,,,,
20250616-0049,,,,,,,,,,,,,,,,,,6,,,,,,,16:01:16:892,1,,,,
20250616-0049,,,,,,,,,,,,,,,,,,6,,,,,,,16:01:17:259,0,,,,
20250616-0049,,,,,,,,,,,,,,,,,,6,,,,,,,16:01:17:275,1,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,6,0,16:01:22:147,16:01:48:674,26526,False,True,,,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,6,0,16:01:53:428,16:01:54:262,834,True,False,,,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,6,0,16:01:59:500,16:02:07:593,8091,False,True,,,,,,
20250616-0049,20250616,True,CUG 49,0,16:00:29:461,100,1,16:00:39:488,16:00:26:458,100,1,16:00:31:463,16:00:26:458,16:02:25:144,False,0,123,8,1,16:02:15:650,16:02:21:557,5956,True,False,,,,,,
20250616-0050,20250616,True,CUG 50,0,16:02:31:216,100,1,16:02:36:905,16:02:29:831,0,2,16:02:35:304,16:02:29:831,16:07:05:755,False,2,123,,,,,,,,,
20250616-0050,20250616,True,CUG 50,0,16:02:31:216,100,1,16:02:36:905,16:02:29:831,0,2,16:02:35:304,16:02:29:831,16:07:05:755,False,2,123,4,0,16:02:43:010,16:02:47:699,4687,True,False,,,,,,
20250616-0050,20250616,True,CUG 50,0,16:02:31:216,100,1,16:02:36:905,16:02:29:831,0,2,16:02:35:304,16:02:29:831,16:07:05:755,False,2,123,4,0,16:02:52:737,16:02:53:204,467,True,False,,,,,,
20250616-0050,20250616,True,CUG 50,0,16:02:31:216,100,1,16:02:36:905,16:02:29:831,0,2,16:02:35:304,16:02:29:831,16:07:05:755,False,2,123,4,0,16:02:59:326,16:03:05:667,6339,True,False,,,,,,
20250616-0050,20250616,True,CUG 50,0,16:02:31:216,100,1,16:02:36:905,16:02:29:831,0,2,16:02:35:304,16:02:29:831,16:07:05:755,False,2,123,4,0,16:04:08:562,16:05:52:683,104120,True,False,,,,,,
20250616-0051,20250616,True,CUG 51,0,16:08:46:106,15,1,16:09:00:288,16:08:44:737,15,1,16:08:58:369,16:08:44:737,16:11:24:081,False,0,123,,,,,,,,,
20250616-0051,20250616,True,CUG 51,0,16:08:46:106,15,1,16:09:00:288,16:08:44:737,15,1,16:08:58:369,16:08:44:737,16:11:24:081,False,0,123,1,0,16:09:06:626,16:09:41:744,35118,True,False,,,,,,
20250616-0051,20250616,True,CUG 51,0,16:08:46:106,15,1,16:09:00:288,16:08:44:737,15,1,16:08:58:369,16:08:44:737,16:11:24:081,False,0,123,1,0,16:09:46:899,16:10:34:965,48064,False,True,,,,,,
20250616-0051,20250616,True,CUG 51,0,16:08:46:106,15,1,16:09:00:288,16:08:44:737,15,1,16:08:58:369,16:08:44:737,16:11:24:081,False,0,123,1,0,16:10:40:119,16:11:16:723,36602,True,False,,,,,,
20250616-0052,20250616,True,CUG 52,0,16:11:44:383,29,3,16:11:52:642,16:11:38:879,30,3,16:11:53:542,16:11:38:879,16:13:14:641,False,1,123,,,,,,,,,
20250616-0052,20250616,True,CUG 52,0,16:11:44:383,29,3,16:11:52:642,16:11:38:879,30,3,16:11:53:542,16:11:38:879,16:13:14:641,False,1,123,6,0,16:12:07:873,16:12:13:096,5221,False,True,,,,,,
20250616-0052,20250616,True,CUG 52,0,16:11:44:383,29,3,16:11:52:642,16:11:38:879,30,3,16:11:53:542,16:11:38:879,16:13:14:641,False,1,123,8,1,16:12:29:928,,0,False,False,,,,,,
20250616-0053,20250616,True,CUG 53,0,16:13:20:413,28,3,16:13:24:250,16:13:21:063,30,3,16:13:26:469,16:13:20:413,16:16:07:864,False,2,123,,,,,,,,,
20250616-0053,20250616,True,CUG 53,0,16:13:20:413,28,3,16:13:24:250,16:13:21:063,30,3,16:13:26:469,16:13:20:413,16:16:07:864,False,2,123,4,0,16:13:33:442,16:13:34:160,717,True,False,,,,,,
20250616-0053,20250616,True,CUG 53,0,16:13:20:413,28,3,16:13:24:250,16:13:21:063,30,3,16:13:26:469,16:13:20:413,16:16:07:864,False,2,123,4,0,16:13:39:298,16:13:44:673,5372,False,True,,,,,,
20250616-0053,20250616,True,CUG 53,0,16:13:20:413,28,3,16:13:24:250,16:13:21:063,30,3,16:13:26:469,16:13:20:413,16:16:07:864,False,2,123,9,1,16:14:00:519,,0,False,False,,,,,,
20250616-0054,20250616,True,CUG 54,0,16:17:06:789,38,0,16:17:11:226,16:16:41:380,52,0,16:16:53:742,16:16:41:380,16:17:31:662,False,0,123,,,,,,,,,
20250616-0054,20250616,True,CUG 54,0,16:17:06:789,38,0,16:17:11:226,16:16:41:380,52,0,16:16:53:742,16:16:41:380,16:17:31:662,False,0,123,4,0,16:17:18:533,16:17:22:554,4020,True,False,,,,,,
20250616-0055,20250616,True,CUG 55,0,16:19:36:804,15,2,16:19:51:603,16:19:39:473,16,1,16:19:49:617,16:19:36:804,16:20:26:504,False,0,123,,,,,,,,,
20250616-0055,20250616,True,CUG 55,0,16:19:36:804,15,2,16:19:51:603,16:19:39:473,16,1,16:19:49:617,16:19:36:804,16:20:26:504,False,0,123,7,0,16:19:59:410,16:20:05:736,6322,False,True,,,,,,
20250616-0055,20250616,True,CUG 55,0,16:19:36:804,15,2,16:19:51:603,16:19:39:473,16,1,16:19:49:617,16:19:36:804,16:20:26:504,False,0,123,7,0,16:20:14:291,16:20:14:876,583,True,False,,,,,,
20250616-0055,20250616,True,CUG 55,0,16:19:36:804,15,2,16:19:51:603,16:19:39:473,16,1,16:19:49:617,16:19:36:804,16:20:26:504,False,0,123,7,0,16:20:20:814,16:20:23:501,2685,True,False,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,,,,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,1,0,16:20:49:844,16:21:11:733,21888,False,True,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,8,1,16:21:20:124,16:21:36:140,16015,False,True,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,8,1,16:21:42:546,16:21:49:938,7390,True,False,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,8,1,16:21:56:460,16:22:07:472,11010,False,True,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,10,2,16:22:20:901,16:22:30:962,10059,False,True,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,10,2,16:22:38:501,16:22:44:375,5872,False,True,,,,,,
20250616-0056,20250616,True,CUG 56,0,16:20:32:327,15,1,16:20:37:014,16:20:31:510,16,1,16:20:38:348,16:20:31:510,16:23:05:095,True,0,123,10,2,16:22:50:481,16:22:55:570,5088,False,True,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,,,,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:23:22:946,16:23:23:563,617,True,False,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:23:28:518,16:23:28:952,433,True,False,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:23:33:723,16:23:34:991,1267,True,False,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:23:39:496,16:23:41:498,2001,True,False,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:23:49:823,16:24:16:883,27060,False,True,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:24:22:472,16:24:29:429,6956,True,False,,,,,,
20250616-0057,20250616,True,CUG 57,0,16:23:11:268,100,1,16:23:15:940,16:23:09:400,0,1,16:23:16:557,16:23:09:400,16:25:10:386,False,1,123,4,0,16:24:35:401,16:25:08:168,32765,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,,,,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,1,0,16:25:42:802,16:26:15:252,32448,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,1,0,16:26:40:242,16:26:53:390,13146,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,1,0,16:26:58:794,16:27:04:183,5388,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,1,0,16:27:09:355,16:27:12:509,3153,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,1,0,16:27:21:000,16:27:32:829,11828,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,9,1,16:27:59:388,16:28:21:027,21638,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,10,2,16:28:40:913,16:28:53:059,12145,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,13,3,16:29:06:840,16:29:48:764,41925,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,12,3,16:30:01:276,16:30:16:543,15265,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,12,3,16:30:31:673,16:30:43:269,11594,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,11,2,16:30:52:594,16:30:55:197,2602,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,11,2,16:31:01:387,16:31:22:174,20787,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,13,3,16:31:35:004,16:31:36:605,1601,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,13,3,16:31:41:777,16:31:42:861,1084,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,13,3,16:31:48:166,16:31:50:051,1885,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,13,3,16:31:55:557,16:32:35:449,39889,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,4,0,16:33:10:632,16:33:17:271,6639,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,4,0,16:33:23:127,16:34:09:240,46112,False,True,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,8,1,16:34:19:434,16:34:46:360,26926,True,False,,,,,,
20250616-0058,20250616,True,CUG 58,0,16:25:22:014,100,1,16:25:35:645,16:25:25:218,0,1,16:25:33:509,16:25:22:014,16:35:53:862,True,0,123,8,1,16:34:57:838,16:35:43:450,45611,True,False,,,,,,
20250616-0059,20250616,True,CUG 59,0,16:36:03:220,13,3,16:36:13:948,16:36:18:236,13,3,16:36:29:297,16:36:03:220,16:38:22:860,False,0,123,,,,,,,,,
20250616-0059,20250616,True,CUG 59,0,16:36:03:220,13,3,16:36:13:948,16:36:18:236,13,3,16:36:29:297,16:36:03:220,16:38:22:860,False,0,123,6,0,16:36:36:821,16:37:03:047,26225,True,False,,,,,,
20250616-0059,20250616,True,CUG 59,0,16:36:03:220,13,3,16:36:13:948,16:36:18:236,13,3,16:36:29:297,16:36:03:220,16:38:22:860,False,0,123,6,0,16:37:09:770,16:37:44:771,35001,False,True,,,,,,
20250616-0059,20250616,True,CUG 59,0,16:36:03:220,13,3,16:36:13:948,16:36:18:236,13,3,16:36:29:297,16:36:03:220,16:38:22:860,False,0,123,9,1,16:37:53:147,16:38:20:707,27561,True,False,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,,,,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,7,0,16:39:58:555,16:40:03:443,4887,True,False,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,7,0,16:40:08:732,16:40:26:833,18101,False,True,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,9,1,16:40:41:247,16:41:00:533,19286,True,False,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,9,1,16:41:05:705,16:41:08:374,2669,True,False,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,9,1,16:41:13:613,16:41:40:958,27343,False,True,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,9,1,16:41:57:323,16:42:36:096,38771,False,True,,,,,,
20250616-0060,20250616,True,CUG 60,0,16:39:46:326,100,1,16:39:51:331,16:39:14:829,100,1,16:39:35:064,16:39:14:829,16:43:22:608,False,0,123,9,1,16:43:00:269,16:43:21:306,21037,True,False,,,,,,
20250616-0061,20250616,True,CUG 61,0,16:43:27:614,0,1,16:43:33:636,16:43:28:081,100,3,16:43:34:136,16:43:27:614,16:43:47:750,False,1,123,,,,,,,,,
20250616-0061,20250616,True,CUG 61,0,16:43:27:614,0,1,16:43:33:636,16:43:28:081,100,3,16:43:34:136,16:43:27:614,16:43:47:750,False,1,123,3,0,16:43:42:144,,0,False,False,,,,,,
20250616-0062,20250616,True,CUG 62,0,16:43:53:022,0,2,16:43:58:278,16:43:51:637,0,3,16:43:55:525,16:43:51:637,16:50:34:222,False,2,123,,,,,,,,,
20250616-0062,20250616,True,CUG 62,0,16:43:53:022,0,2,16:43:58:278,16:43:51:637,0,3,16:43:55:525,16:43:51:637,16:50:34:222,False,2,123,6,0,16:44:04:766,16:44:06:201,1434,True,False,,,,,,
20250616-0062,20250616,True,CUG 62,0,16:43:53:022,0,2,16:43:58:278,16:43:51:637,0,3,16:43:55:525,16:43:51:637,16:50:34:222,False,2,123,6,0,16:44:11:523,16:44:16:863,5338,False,True,,,,,,
20250616-0062,20250616,True,CUG 62,0,16:43:53:022,0,2,16:43:58:278,16:43:51:637,0,3,16:43:55:525,16:43:51:637,16:50:34:222,False,2,123,6,0,16:44:32:060,16:44:32:378,316,True,False,,,,,,
20250616-0062,20250616,True,CUG 62,0,16:43:53:022,0,2,16:43:58:278,16:43:51:637,0,3,16:43:55:525,16:43:51:637,16:50:34:222,False,2,123,6,0,16:44:37:533,16:44:38:167,633,True,False,,,,,,
20250616-0062,20250616,True,CUG 62,0,16:43:53:022,0,2,16:43:58:278,16:43:51:637,0,3,16:43:55:525,16:43:51:637,16:50:34:222,False,2,123,6,0,16:44:42:537,16:44:47:160,4620,False,True,,,,,,
